sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
1073,251,1,169,10,9000
1074,251,1,0,8,9000
1075,251,1,251,8,9000
1076,251,1,40,2,9000
1077,251,1,107,5,9000
1078,251,1,60,6,9000
1079,252,1,3,6,9060
1080,252,1,45,12,9060
1081,252,1,56,2,9060
1082,252,1,439,7,9060
1083,252,1,32,8,9060
1084,252,1,15,4,9060
1085,252,1,11,12,9060
1086,253,1,176,3,9060
1087,253,1,28,3,9060
1088,253,1,174,8,9060
1089,253,1,13,5,9060
1090,254,1,183,4,9120
1091,254,1,10,10,9120
1092,254,1,196,3,9120
1093,254,1,154,8,9120
1094,254,1,483,6,9120
1095,254,1,22,10,9120
1096,254,1,110,9,9120
1097,254,1,48,5,9120
1098,254,1,4,8,9120
1099,254,1,3,11,9120
1100,254,1,75,8,9120
1101,255,1,47,8,9120
1102,255,1,83,9,9120
1103,255,1,153,8,9120
1104,255,1,45,9,9120
1105,255,1,26,6,9120
1106,255,1,23,8,9120
1107,255,1,164,10,9120
1108,256,1,30,5,9180
1109,256,1,386,10,9180
1110,256,1,84,3,9180
1111,256,1,4,6,9180
1112,257,1,5,5,9300
1113,257,1,135,3,9300
1114,258,1,42,9,9480
1115,259,1,30,12,9480
1116,259,1,26,11,9480
1117,259,1,20,7,9480
1118,260,1,173,12,9480
1119,260,1,9,4,9480
1120,260,1,39,10,9480
1121,260,1,96,6,9480
1122,260,1,1,5,9480
1123,260,1,2,10,9480
1124,260,1,22,4,9480
1125,260,1,5,11,9480
1126,260,1,15,1,9480
1127,260,1,14,2,9480
1128,260,1,10,4,9480
1129,260,1,247,6,9480
1130,260,1,82,6,9480
1131,261,1,11,5,9540
1132,261,1,119,10,9540
1133,261,1,76,7,9540
1134,261,1,72,2,9540
1135,262,1,19,12,9540
1136,262,1,16,8,9540
1137,262,1,38,8,9540
1138,262,1,89,7,9540
1139,262,1,1,4,9540
1140,263,1,44,6,9600
1141,263,1,89,5,9600
1142,264,1,44,6,9600
1143,264,1,126,4,9600
1144,265,1,13,9,9720
1145,265,1,161,9,9720
1146,265,1,2,4,9720
1147,265,1,54,8,9720
1148,266,1,98,10,9780
1149,266,1,35,3,9780
1150,266,1,49,7,9780
1151,266,1,213,1,9780
1152,266,1,78,4,9780
1153,266,1,17,4,9780
1154,266,1,0,6,9780
1155,267,1,56,7,9780
1156,267,1,168,8,9780
1157,267,1,7,5,9780
1158,267,1,40,7,9780
1159,268,1,0,2,9780
1160,269,1,124,1,9840
1161,269,1,260,2,9840
1162,269,1,62,4,9840
1163,269,1,58,5,9840
1164,270,1,3,2,9840
1165,270,1,136,1,9840
1166,270,1,1,4,9840
1167,270,1,106,7,9840
1168,271,1,191,10,9840
1169,271,1,17,6,9840
1170,271,1,22,11,9840
1171,271,1,0,6,9840
1172,271,1,161,12,9840
1173,271,1,49,9,9840
1174,272,1,99,10,9840
1175,272,1,4,2,9840
1176,273,1,13,4,9900
1177,273,1,189,3,9900
1178,273,1,29,9,9900
1179,274,1,6,3,9900
1180,274,1,17,2,9900
1181,274,1,152,9,9900
1182,274,1,131,4,9900
1183,275,1,4,5,9960
1184,276,1,180,7,10020
1185,276,1,0,9,10020
1186,276,1,11,8,10020
1187,276,1,35,2,10020
1188,276,1,49,10,10020
1189,276,1,57,6,10020
1190,276,1,1,12,10020
1191,276,1,96,5,10020
1192,277,1,156,4,10080
1193,278,1,14,5,10140
1194,278,1,102,6,10140
1195,278,1,9,5,10140
1196,278,1,4,8,10140
1197,278,1,1,11,10140
1198,279,1,13,10,10200
1199,279,1,153,5,10200
1200,279,1,32,8,10200
1201,279,1,1,4,10200
1202,279,1,126,3,10200
1203,280,1,5,5,10200
1204,281,1,28,7,10200
1205,281,1,147,4,10200
1206,282,1,396,4,10320
1207,282,1,3,6,10320
1208,282,1,40,8,10320
1209,282,1,18,8,10320
1210,282,1,0,4,10320
1211,282,1,38,5,10320
1212,282,1,48,6,10320
1213,282,1,16,3,10320
1214,282,1,177,12,10320
1215,282,1,329,4,10320
1216,283,1,182,10,10380
1217,283,1,95,4,10380
1218,283,1,1,1,10380
1219,283,1,151,12,10380
1220,283,1,235,6,10380
1221,283,1,26,5,10380
1222,283,1,45,3,10380
1223,284,1,431,6,10380
1224,284,1,30,4,10380
1225,285,1,0,8,10440
1226,285,1,31,5,10440
1227,285,1,69,8,10440
1228,285,1,33,3,10440
1229,285,1,4,10,10440
1230,285,1,115,2,10440
1231,285,1,61,8,10440
1232,286,1,3,5,10560
1233,287,1,13,12,10560
1234,288,1,0,10,10560
1235,288,1,9,11,10560
1236,288,1,126,10,10560
1237,289,1,60,8,10620
1238,289,1,149,1,10620
1239,289,1,24,4,10620
1240,289,1,131,6,10620
1241,289,1,43,6,10620
1242,289,1,34,7,10620
1243,289,1,22,4,10620
1244,289,1,8,12,10620
1245,290,1,43,4,10620
1246,290,1,45,5,10620
1247,291,1,129,8,10620
1248,292,1,57,7,10740
1249,292,1,67,10,10740
1250,292,1,291,2,10740
1251,292,1,13,6,10740
1252,292,1,3,8,10740
1253,293,1,26,6,10740
1254,294,1,5,2,10740
1255,294,1,11,6,10740
1256,295,1,31,6,10800
1257,295,1,113,2,10800
1258,295,1,27,10,10800
1259,296,1,132,4,10800
1260,296,1,0,6,10800
1261,296,1,20,9,10800
1262,297,1,299,7,10860
1263,297,1,7,7,10860
1264,297,1,90,6,10860
1265,298,1,56,1,10860
1266,298,1,171,7,10860
1267,299,1,60,9,10980
1268,299,1,41,11,10980
1269,300,1,36,6,10980
1270,300,1,79,12,10980
1271,300,1,18,10,10980
1272,300,1,157,9,10980
1273,300,1,45,1,10980
1274,300,1,139,4,10980
1275,301,1,22,6,10980
1276,302,1,48,6,10980
1277,303,1,272,5,10980
1278,303,1,7,9,10980
1279,303,1,30,2,10980
1280,303,1,173,7,10980
1281,304,1,91,4,11040
1282,305,1,12,5,11040
1283,305,1,0,7,11040
1284,305,1,140,6,11040
1285,305,1,22,6,11040
1286,305,1,11,11,11040
1287,306,1,253,4,11100
1288,306,1,10,4,11100
1289,306,1,49,7,11100
1290,306,1,111,5,11100
1291,307,1,40,7,11160
1292,308,1,98,5,11160
1293,308,1,34,2,11160
1294,308,1,3,4,11160
1295,308,1,26,6,11160
1296,308,1,2,6,11160
1297,309,1,0,11,11280
1298,310,1,46,11,11280
1299,310,1,9,7,11280
1300,311,1,147,9,11340
1301,311,1,4,8,11340
1302,312,1,34,10,11340
1303,312,1,6,4,11340
1304,312,1,128,6,11340
1305,312,1,41,9,11340
1306,312,1,40,11,11340
1307,313,1,10,3,11460
1308,314,1,21,1,11460
1309,315,1,45,12,11520
1310,315,1,145,6,11520
1311,316,1,6,6,11520
1312,317,1,4,12,11520
1313,317,1,7,6,11520
1314,317,1,107,2,11520
1315,318,1,44,4,11580
1316,318,1,33,7,11580
1317,318,1,64,8,11580
1318,319,1,3,1,11580
1319,319,1,121,6,11580
1320,320,1,115,9,11580
1321,320,1,36,6,11580
1322,320,1,69,10,11580
1323,321,1,40,4,11640
1324,321,1,21,3,11640
1325,321,1,19,4,11640
1326,321,1,15,7,11640
1327,322,1,0,10,11640
1328,322,1,95,8,11640
1329,322,1,450,9,11640
1330,322,1,87,10,11640
1331,323,1,16,8,11700
1332,324,1,4,6,11760
1333,324,1,25,7,11760
1334,324,1,187,7,11760
1335,324,1,8,6,11760
1336,324,1,14,10,11760
1337,324,1,27,8,11760
1338,324,1,44,4,11760
1339,325,1,17,6,11820
1340,326,1,36,8,11880
1341,327,1,4,8,11940
1342,328,1,18,3,11940
1343,329,1,41,5,12000
1344,330,1,6,11,12060
1345,330,1,29,4,12060
1346,330,1,39,10,12060
1347,331,1,0,4,12060
1348,331,1,40,2,12060
1349,331,1,2,3,12060
1350,332,1,19,6,12120
1351,333,1,29,4,12180
1352,333,1,8,6,12180
1353,333,1,16,8,12180
1354,333,1,4,7,12180
1355,334,1,30,6,12240
1356,335,1,52,1,12240
1357,335,1,16,8,12240
1358,335,1,25,10,12240
1359,336,1,6,4,12300
1360,336,1,1,8,12300
1361,336,1,129,4,12300
1362,336,1,152,8,12300
1363,336,1,126,7,12300
1364,336,1,10,10,12300
1365,336,1,265,7,12300
1366,337,1,323,4,12360
1367,337,1,12,6,12360
1368,337,1,115,6,12360
1369,338,1,35,4,12360
1370,338,1,3,5,12360
1371,339,1,2,4,12360
1372,339,1,50,2,12360
1373,339,1,381,11,12360
1374,339,1,8,10,12360
1375,339,1,27,2,12360
1376,339,1,30,5,12360
1377,339,1,185,2,12360
1378,340,1,48,10,12360
1379,340,1,28,2,12360
1380,340,1,116,10,12360
1381,340,1,57,6,12360
1382,341,1,17,5,12480
1383,342,1,204,8,12540
1384,342,1,18,7,12540
1385,342,1,2,3,12540
1386,342,1,72,7,12540
1387,342,1,7,6,12540
1388,343,1,7,5,12540
1389,343,1,21,7,12540
1390,343,1,311,3,12540
1391,343,1,1,2,12540
1392,344,1,27,11,12540
1393,344,1,97,6,12540
1394,344,1,2,6,12540
1395,344,1,100,8,12540
1396,344,1,123,4,12540
1397,344,1,21,9,12540
1398,344,1,160,11,12540
1399,344,1,15,11,12540
1400,344,1,58,8,12540
1401,344,1,245,7,12540
1402,344,1,174,8,12540
1403,344,1,24,7,12540
1404,344,1,14,8,12540
1405,344,1,327,6,12540
1406,344,1,6,5,12540
1407,344,1,47,4,12540
1408,345,1,135,10,12600
1409,345,1,1,5,12600
1410,345,1,44,12,12600
1411,346,1,269,7,12600
1412,346,1,31,9,12600
1413,347,1,289,9,12660
1414,347,1,42,4,12660
1415,347,1,104,8,12660
1416,347,1,45,2,12660
1417,347,1,12,7,12660
1418,347,1,28,8,12660
1419,347,1,162,8,12660
1420,348,1,18,6,12720
1421,348,1,1,7,12720
1422,348,1,40,10,12720
1423,349,1,274,8,12720
1424,349,1,22,9,12720
1425,350,1,133,5,12780
1426,350,1,6,6,12780
1427,350,1,30,5,12780
1428,350,1,32,8,12780
1429,351,1,92,10,12840
1430,351,1,10,6,12840
1431,351,1,64,6,12840
1432,351,1,49,1,12840
1433,352,1,47,7,12840
1434,353,1,5,8,12900
1435,353,1,11,8,12900
1436,353,1,1,8,12900
1437,353,1,19,4,12900
1438,354,1,12,8,12960
1439,355,1,210,5,12960
1440,355,1,154,8,12960
1441,356,1,22,2,12960
1442,356,1,344,4,12960
1443,356,1,76,6,12960
1444,356,1,41,6,12960
1445,356,1,52,4,12960
1446,356,1,8,6,12960
1447,357,1,36,5,13140
1448,357,1,437,12,13140
1449,357,1,133,2,13140
1450,357,1,448,3,13140
1451,357,1,20,4,13140
1452,357,1,6,4,13140
1453,358,1,2,2,13140
1454,359,1,21,9,13140
1455,359,1,41,9,13140
1456,359,1,148,10,13140
1457,359,1,15,6,13140
1458,359,1,26,8,13140
1459,360,1,257,4,13200
1460,360,1,20,8,13200
1461,360,1,45,9,13200
1462,361,1,172,7,13260
1463,362,1,21,5,13320
1464,362,1,1,4,13320
1465,363,1,358,6,13380
1466,364,1,19,7,13380
1467,364,1,432,7,13380
1468,364,1,46,8,13380
1469,364,1,8,9,13380
1470,364,1,161,2,13380
1471,364,1,18,4,13380
1472,365,1,13,5,13380
1473,365,1,136,7,13380
1474,366,1,22,6,13440
1475,366,1,391,2,13440
1476,367,1,10,8,13440
1477,367,1,5,9,13440
1478,367,1,29,8,13440
1479,367,1,4,12,13440
1480,367,1,42,10,13440
1481,367,1,12,6,13440
1482,368,1,9,10,13500
1483,368,1,36,6,13500
1484,368,1,10,3,13500
1485,369,1,42,4,13500
1486,369,1,45,4,13500
1487,369,1,20,8,13500
1488,369,1,6,4,13500
1489,370,1,8,6,13620
1490,370,1,373,4,13620
1491,370,1,5,6,13620
1492,371,1,42,3,13680
1493,372,1,14,10,13680
1494,372,1,457,10,13680
1495,373,1,179,9,13680
1496,373,1,96,7,13680
1497,374,1,124,9,13680
1498,375,1,39,6,13680
1499,375,1,15,7,13680
1500,375,1,390,6,13680
1501,375,1,42,7,13680
1502,375,1,17,4,13680
1503,375,1,14,4,13680
1504,375,1,6,10,13680
1505,376,1,26,4,13680
1506,376,1,116,9,13680
1507,376,1,152,12,13680
1508,376,1,24,5,13680
1509,377,1,77,3,13680
1510,378,1,198,2,13740
1511,379,1,250,8,13740
1512,380,1,31,3,13800
1513,380,1,37,6,13800
1514,381,1,90,9,13800
1515,381,1,69,4,13800
1516,381,1,11,6,13800
1517,381,1,25,6,13800
1518,381,1,31,4,13800
1519,381,1,160,2,13800
1520,382,1,37,9,13860
1521,382,1,9,1,13860
1522,382,1,5,8,13860
1523,382,1,18,4,13860
1524,382,1,1,10,13860
1525,382,1,57,9,13860
1526,382,1,98,4,13860
1527,382,1,24,9,13860
1528,382,1,2,6,13860
1529,382,1,43,7,13860
1530,382,1,26,6,13860
1531,382,1,166,9,13860
1532,383,1,3,12,13920
1533,383,1,29,4,13920
1534,383,1,40,7,13920
1535,383,1,46,5,13920
1536,383,1,22,9,13920
1537,384,1,183,7,13920
1538,384,1,1,7,13920
1539,384,1,7,8,13920
1540,384,1,119,3,13920
1541,385,1,20,9,14100
1542,385,1,122,8,14100
1543,386,1,152,8,14100
1544,387,1,491,8,14220
1545,388,1,56,9,14220
1546,389,1,138,6,14220
1547,390,1,314,8,14220
1548,390,1,4,10,14220
1549,390,1,1,4,14220
1550,390,1,19,10,14220
1551,390,1,25,10,14220
1552,390,1,44,7,14220
1553,390,1,128,7,14220
1554,390,1,31,10,14220
1555,390,1,85,8,14220
1556,390,1,64,10,14220
1557,390,1,21,1,14220
1558,391,1,46,10,14280
1559,392,1,48,11,14340
1560,393,1,62,6,14400
1561,393,1,69,2,14400
1562,393,1,115,8,14400
1563,394,1,9,6,14400
1564,394,1,69,6,14400
1565,394,1,466,11,14400
1566,394,1,12,6,14400
1567,394,1,4,6,14400
1568,394,1,15,2,14400
1569,394,1,93,7,14400
1570,394,1,105,9,14400
1571,394,1,42,12,14400
1572,394,1,11,4,14400
1573,394,1,165,11,14400
1574,395,1,1,6,14460
1575,396,1,91,8,14460
1576,396,1,134,5,14460
1577,396,1,390,5,14460
1578,397,1,58,2,14460
1579,397,1,5,6,14460
1580,397,1,21,12,14460
1581,397,1,10,8,14460
1582,397,1,28,10,14460
1583,397,1,48,6,14460
1584,398,1,58,8,14460
1585,398,1,40,4,14460
1586,398,1,6,8,14460
1587,398,1,72,7,14460
1588,398,1,11,6,14460
1589,398,1,31,8,14460
1590,398,1,79,6,14460
1591,398,1,453,6,14460
1592,398,1,86,7,14460
1593,398,1,440,2,14460
1594,399,1,0,2,14520
1595,400,1,37,10,14520
1596,400,1,21,10,14520
1597,400,1,60,8,14520
1598,400,1,14,8,14520
1599,400,1,377,12,14520
1600,400,1,188,8,14520
1601,400,1,3,5,14520
1602,400,1,22,6,14520
1603,401,1,44,6,14520
1604,401,1,11,6,14520
1605,401,1,38,8,14520
1606,401,1,24,6,14520
1607,402,1,24,9,14520
1608,402,1,30,7,14520
1609,402,1,3,4,14520
1610,403,1,51,8,14640
1611,403,1,79,5,14640
1612,403,1,402,2,14640
1613,404,1,12,1,14640
1614,404,1,172,7,14640
1615,404,1,115,10,14640
1616,404,1,95,4,14640
1617,405,1,1,8,14700
1618,405,1,20,6,14700
1619,406,1,357,11,14760
1620,406,1,2,7,14760
1621,406,1,182,4,14760
1622,406,1,173,8,14760
1623,406,1,10,9,14760
1624,407,1,7,9,14760
1625,407,1,66,5,14760
1626,407,1,37,8,14760
1627,407,1,56,9,14760
1628,408,1,46,2,14760
1629,409,1,10,8,14760
1630,409,1,41,8,14760
1631,409,1,36,12,14760
1632,410,1,1,6,14760
1633,410,1,134,5,14760
1634,410,1,160,2,14760
1635,410,1,478,1,14760
1636,410,1,48,10,14760
1637,410,1,2,4,14760
1638,411,1,61,6,14880
1639,412,1,163,6,14940
1640,413,1,119,1,15000
1641,413,1,186,6,15000
1642,413,1,25,5,15000
1643,413,1,21,8,15000
1644,414,1,9,5,15000
1645,415,1,482,12,15180
1646,416,1,48,6,15180
1647,417,1,64,5,15180
1648,417,1,86,2,15180
1649,417,1,49,10,15180
1650,417,1,137,8,15180
1651,417,1,26,4,15180
1652,417,1,165,8,15180
1653,417,1,111,12,15180
1654,417,1,95,1,15180
1655,417,1,21,6,15180
1656,418,1,59,9,15240
1657,419,1,35,7,15240
1658,420,1,4,4,15360
1659,420,1,177,8,15360
1660,420,1,0,6,15360
1661,420,1,5,8,15360
1662,420,1,6,8,15360
1663,421,1,1,6,15540
1664,421,1,260,6,15540
1665,421,1,10,8,15540
1666,421,1,241,7,15540
1667,422,1,16,2,15600
1668,422,1,48,9,15600
1669,423,1,12,12,15600
1670,424,1,25,2,15600
1671,425,1,37,10,15600
1672,425,1,98,9,15600
1673,425,1,24,8,15600
1674,425,1,71,10,15600
1675,425,1,36,1,15600
1676,425,1,7,6,15600
1677,426,1,24,6,15600
1678,426,1,491,5,15600
1679,427,1,215,10,15660
1680,427,1,6,10,15660
1681,427,1,27,9,15660
1682,427,1,4,9,15660
1683,427,1,2,2,15660
1684,427,1,8,2,15660
1685,427,1,121,5,15660
1686,427,1,5,6,15660
1687,427,1,36,9,15660
1688,427,1,15,6,15660
1689,427,1,47,6,15660
1690,427,1,12,4,15660
1691,427,1,0,4,15660
1692,428,1,58,6,15660
1693,428,1,170,5,15660
1694,428,1,13,7,15660
1695,428,1,21,3,15660
1696,428,1,2,11,15660
1697,429,1,66,4,15780
1698,430,1,3,5,15840
1699,430,1,11,11,15840
1700,430,1,199,10,15840
1701,431,1,0,8,15960
1702,431,1,20,12,15960
1703,432,1,42,11,15960
1704,432,1,169,6,15960
1705,432,1,45,6,15960
1706,432,1,7,10,15960
1707,432,1,139,9,15960
1708,432,1,268,3,15960
1709,433,1,55,7,15960
1710,433,1,3,10,15960
1711,433,1,44,5,15960
1712,433,1,114,5,15960
1713,433,1,41,8,15960
1714,434,1,175,5,16020
1715,435,1,30,4,16020
1716,435,1,4,6,16020
1717,436,1,44,11,16020
1718,436,1,35,8,16020
1719,436,1,12,10,16020
1720,436,1,138,9,16020
1721,436,1,15,10,16020
1722,436,1,14,6,16020
1723,436,1,20,7,16020
1724,436,1,7,12,16020
1725,436,1,33,1,16020
1726,437,1,22,4,16140
1727,438,1,13,6,16200
1728,438,1,10,7,16200
1729,439,1,0,3,16200
1730,439,1,90,6,16200
1731,440,1,34,3,16260
1732,440,1,23,3,16260
1733,440,1,21,2,16260
1734,441,1,71,3,16260
1735,441,1,5,6,16260
1736,442,1,78,3,16320
1737,442,1,71,9,16320
1738,442,1,198,8,16320
1739,442,1,1,10,16320
1740,442,1,20,11,16320
1741,442,1,31,8,16320
1742,442,1,2,11,16320
1743,442,1,8,4,16320
1744,442,1,3,7,16320
1745,442,1,9,9,16320
1746,443,1,6,6,16380
1747,444,1,31,5,16440
1748,445,1,38,10,16440
1749,445,1,3,2,16440
1750,446,1,161,1,16500
1751,447,1,236,7,16500
1752,448,1,101,5,16500
1753,448,1,142,5,16500
1754,448,1,202,9,16500
1755,449,1,199,4,16620
1756,449,1,308,10,16620
1757,450,1,4,10,16620
1758,450,1,1,12,16620
1759,450,1,59,10,16620
1760,451,1,22,6,16620
1761,451,1,36,8,16620
1762,451,1,19,9,16620
1763,451,1,203,5,16620
1764,451,1,44,4,16620
1765,451,1,42,4,16620
1766,451,1,166,9,16620
1767,452,1,78,3,16680
1768,452,1,13,10,16680
1769,453,1,25,2,16740
1770,453,1,0,6,16740
1771,453,1,1,3,16740
1772,454,1,29,8,16800
1773,454,1,70,8,16800
1774,454,1,6,10,16800
1775,455,1,6,8,16860
1776,456,1,8,9,16860
1777,457,1,23,11,16920
1778,457,1,9,4,16920
1779,457,1,35,1,16920
1780,457,1,135,5,16920
1781,457,1,86,4,16920
1782,458,1,3,5,16920
1783,459,1,6,8,16980
1784,459,1,1,4,16980
1785,459,1,116,10,16980
1786,459,1,36,4,16980
1787,459,1,10,9,16980
1788,460,1,93,6,16980
1789,461,1,285,10,16980
1790,461,1,109,4,16980
1791,461,1,29,2,16980
1792,461,1,9,7,16980
1793,461,1,102,8,16980
1794,461,1,135,10,16980
1795,461,1,127,8,16980
1796,461,1,7,5,16980
1797,461,1,387,1,16980
1798,461,1,35,9,16980
1799,461,1,57,4,16980
1800,461,1,32,7,16980
1801,462,1,177,2,17040
1802,462,1,48,4,17040
1803,463,1,77,12,17040
1804,463,1,78,4,17040
1805,463,1,29,7,17040
1806,463,1,38,8,17040
1807,464,1,67,7,17100
1808,464,1,348,9,17100
1809,465,1,318,8,17100
1810,465,1,23,6,17100
1811,465,1,102,7,17100
1812,466,1,43,7,17100
1813,466,1,28,3,17100
1814,466,1,125,4,17100
1815,466,1,46,7,17100
1816,466,1,142,6,17100
1817,466,1,24,9,17100
1818,466,1,120,6,17100
1819,466,1,188,5,17100
1820,467,1,32,5,17220
1821,467,1,134,3,17220
1822,467,1,166,2,17220
1823,467,1,30,2,17220
1824,468,1,105,7,17220
1825,468,1,137,4,17220
1826,469,1,28,2,17220
1827,470,1,0,9,17280
1828,470,1,26,7,17280
1829,471,1,32,6,17280
1830,472,1,32,5,17400
1831,472,1,186,8,17400
1832,472,1,6,7,17400
1833,473,1,52,5,17460
1834,474,1,99,7,17460
1835,474,1,263,1,17460
1836,475,1,29,12,17520
1837,475,1,5,10,17520
1838,475,1,12,8,17520
1839,475,1,40,8,17520
1840,476,1,25,7,17520
1841,476,1,22,7,17520
1842,476,1,59,7,17520
1843,476,1,186,8,17520
1844,476,1,101,6,17520
1845,476,1,16,8,17520
1846,476,1,2,6,17520
1847,476,1,128,5,17520
1848,476,1,87,10,17520
1849,477,1,38,8,17520
1850,478,1,17,7,17580
1851,478,1,2,4,17580
1852,479,1,0,3,17760
1853,479,1,32,4,17760
1854,479,1,470,4,17760
1855,479,1,365,7,17760
1856,480,1,29,8,17760
1857,480,1,48,10,17760
1858,480,1,30,9,17760
1859,480,1,75,9,17760
1860,480,1,86,6,17760
1861,480,1,32,11,17760
1862,481,1,36,7,17760
1863,482,1,27,7,17820
1864,483,1,4,3,17820
1865,483,1,39,8,17820
1866,483,1,0,9,17820
1867,483,1,49,4,17820
1868,483,1,7,2,17820
1869,483,1,104,10,17820
1870,483,1,142,6,17820
1871,483,1,3,12,17820
1872,483,1,6,8,17820
1873,484,1,22,2,17820
1874,484,1,2,6,17820
1875,484,1,125,1,17820
1876,484,1,281,4,17820
1877,485,1,25,11,17880
1878,485,1,3,6,17880
1879,486,1,495,2,18060
1880,486,1,70,10,18060
1881,486,1,21,9,18060
1882,487,1,6,7,18060
1883,487,1,33,6,18060
1884,487,1,1,6,18060
1885,487,1,38,7,18060
1886,488,1,0,4,18120
1887,488,1,40,4,18120
1888,488,1,9,3,18120
1889,488,1,32,8,18120
1890,488,1,300,4,18120
1891,488,1,43,8,18120
1892,488,1,80,10,18120
1893,488,1,46,8,18120
1894,489,1,1,10,18180
1895,490,1,164,12,18180
1896,490,1,109,4,18180
1897,490,1,2,11,18180
1898,490,1,31,2,18180
1899,491,1,48,8,18180
1900,491,1,10,5,18180
1901,491,1,118,4,18180
1902,491,1,34,5,18180
1903,492,1,149,5,18240
1904,492,1,15,6,18240
1905,493,1,9,9,18240
1906,494,1,41,8,18300
1907,494,1,26,10,18300
1908,495,1,5,10,18300
1909,495,1,140,9,18300
1910,495,1,22,9,18300
1911,495,1,8,9,18300
1912,496,1,8,6,18300
1913,496,1,12,2,18300
1914,496,1,125,3,18300
1915,496,1,170,3,18300
1916,497,1,134,12,18360
1917,498,1,7,4,18360
1918,499,1,2,6,18360
1919,499,1,104,5,18360
1920,499,1,42,4,18360
1921,500,1,9,8,18360
1922,501,1,32,1,18420
1923,501,1,42,4,18420
1924,501,1,159,7,18420
1925,502,1,4,7,18420
1926,503,1,143,4,18540
1927,503,1,36,6,18540
1928,503,1,38,3,18540
1929,503,1,10,4,18540
1930,503,1,20,3,18540
1931,503,1,2,7,18540
1932,503,1,1,9,18540
1933,504,1,429,7,18540
1934,504,1,8,6,18540
1935,504,1,239,6,18540
1936,504,1,438,2,18540
1937,504,1,18,7,18540
1938,504,1,288,10,18540
1939,504,1,47,5,18540
1940,505,1,8,8,18600
1941,505,1,33,7,18600
1942,505,1,59,4,18600
1943,506,1,290,7,18600
1944,506,1,112,5,18600
1945,507,1,88,2,18660
1946,508,1,37,9,18660
1947,509,1,11,3,18660
1948,509,1,3,8,18660
1949,509,1,81,4,18660
1950,509,1,48,2,18660
1951,509,1,37,3,18660
1952,509,1,23,1,18660
1953,509,1,293,8,18660
1954,510,1,18,11,18660
1955,510,1,39,8,18660
1956,511,1,94,6,18720
1957,511,1,79,6,18720
1958,512,1,9,3,18720
1959,513,1,28,12,18720
1960,513,1,34,6,18720
1961,514,1,12,2,18720
1962,514,1,346,8,18720
1963,514,1,14,2,18720
1964,515,1,144,8,18780
1965,515,1,88,7,18780
1966,515,1,1,6,18780
1967,516,1,149,10,18780
1968,517,1,122,5,18840
1969,517,1,26,3,18840
1970,517,1,96,5,18840
1971,517,1,9,9,18840
1972,518,1,4,8,18900
1973,518,1,18,10,18900
1974,518,1,45,8,18900
1975,519,1,166,6,18900
1976,520,1,76,6,19080
1977,521,1,21,9,19080
1978,521,1,0,1,19080
1979,521,1,221,4,19080
1980,522,1,47,6,19080
1981,522,1,6,5,19080
1982,522,1,290,8,19080
1983,523,1,32,12,19140
1984,523,1,61,1,19140
1985,523,1,7,7,19140
1986,523,1,397,7,19140
1987,523,1,30,1,19140
1988,523,1,178,2,19140
1989,523,1,23,12,19140
1990,523,1,183,7,19140
1991,524,1,176,1,19200
1992,524,1,49,7,19200
1993,524,1,490,5,19200
1994,524,1,36,2,19200
1995,524,1,81,8,19200
1996,524,1,160,4,19200
1997,524,1,33,9,19200
1998,524,1,24,6,19200
1999,524,1,10,6,19200
2000,524,1,113,6,19200
2001,525,1,195,6,19200
2002,525,1,48,10,19200
2003,526,1,1,10,19200
2004,527,1,42,6,19320
2005,527,1,457,6,19320
2006,527,1,80,8,19320
2007,527,1,9,4,19320
2008,527,1,3,6,19320
2009,528,1,0,8,19380
2010,528,1,181,9,19380
2011,528,1,37,8,19380
2012,529,1,8,10,19380
2013,529,1,1,10,19380
2014,529,1,30,6,19380
2015,529,1,5,2,19380
2016,529,1,39,8,19380
2017,529,1,179,3,19380
2018,529,1,439,4,19380
2019,529,1,49,2,19380
2020,530,1,35,6,19440
2021,531,1,13,9,19440
2022,531,1,144,4,19440
2023,531,1,34,8,19440
2024,531,1,56,10,19440
2025,532,1,70,4,19500
2026,532,1,21,4,19500
2027,532,1,13,8,19500
2028,533,1,47,2,19500
2029,533,1,324,4,19500
2030,533,1,8,5,19500
2031,533,1,17,8,19500
2032,534,1,0,8,19500
2033,535,1,80,2,19560
2034,536,1,312,9,19560
2035,536,1,22,4,19560
2036,536,1,340,12,19560
2037,536,1,2,7,19560
2038,536,1,114,6,19560
2039,536,1,4,7,19560
2040,537,1,25,4,19620
2041,537,1,94,6,19620
2042,537,1,14,8,19620
2043,537,1,5,6,19620
2044,537,1,34,11,19620
2045,537,1,0,8,19620
2046,537,1,36,8,19620
2047,538,1,39,9,19620
2048,538,1,49,9,19620
2049,538,1,42,5,19620
2050,538,1,1,7,19620
2051,538,1,164,3,19620
2052,538,1,119,7,19620
2053,538,1,321,6,19620
2054,538,1,5,6,19620
2055,538,1,102,10,19620
2056,538,1,11,11,19620
2057,538,1,45,6,19620
2058,538,1,30,5,19620
2059,538,1,182,3,19620
2060,539,1,13,2,19620
2061,540,1,26,2,19740
2062,541,1,49,8,19800
2063,541,1,36,9,19800
2064,541,1,141,4,19800
2065,542,1,11,9,19800
2066,542,1,466,6,19800
2067,542,1,2,11,19800
2068,542,1,34,7,19800
2069,542,1,25,11,19800
