order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
423,114,1,11,8,-1,99999,-1,-1,-3,-1,1,4860
424,114,1,21,11,-1,99999,-1,-1,-3,-1,1,4860
425,114,1,26,3,-1,99999,-1,-1,-3,-1,1,4860
426,114,1,36,4,-1,99999,-1,-1,-3,-1,1,4860
427,114,1,14,6,-1,99999,-1,-1,-3,-1,1,4860
428,114,1,79,5,-1,99999,-1,-1,-3,-1,1,4860
429,114,1,5,8,-1,99999,-1,-1,-3,-1,1,4860
430,114,1,138,8,-1,99999,-1,-1,-3,-1,1,4860
431,115,1,11,4,-1,99999,-1,-1,-3,-1,1,4860
432,115,1,7,10,-1,99999,-1,-1,-3,-1,1,4860
433,116,1,19,6,-1,99999,-1,-1,-3,-1,1,4860
434,117,1,0,6,-1,99999,-1,-1,-3,-1,1,4920
435,117,1,158,6,-1,99999,-1,-1,-3,-1,1,4920
436,117,1,1,6,-1,99999,-1,-1,-3,-1,1,4920
437,117,1,87,3,-1,99999,-1,-1,-3,-1,1,4920
438,117,1,115,6,-1,99999,-1,-1,-3,-1,1,4920
439,117,1,10,11,-1,99999,-1,-1,-3,-1,1,4920
440,117,1,69,4,-1,99999,-1,-1,-3,-1,1,4920
441,117,1,44,7,-1,99999,-1,-1,-3,-1,1,4920
442,117,1,26,6,-1,99999,-1,-1,-3,-1,1,4920
443,117,1,262,6,-1,99999,-1,-1,-3,-1,1,4920
444,117,1,173,10,-1,99999,-1,-1,-3,-1,1,4920
445,118,1,12,5,-1,99999,-1,-1,-3,-1,1,4980
446,118,1,62,10,-1,99999,-1,-1,-3,-1,1,4980
447,118,1,175,10,-1,99999,-1,-1,-3,-1,1,4980
448,118,1,0,4,-1,99999,-1,-1,-3,-1,1,4980
449,118,1,369,8,-1,99999,-1,-1,-3,-1,1,4980
450,118,1,145,4,-1,99999,-1,-1,-3,-1,1,4980
451,118,1,23,5,-1,99999,-1,-1,-3,-1,1,4980
452,119,1,11,8,-1,99999,-1,-1,-3,-1,1,4980
453,119,1,425,11,-1,99999,-1,-1,-3,-1,1,4980
454,120,1,498,5,-1,99999,-1,-1,-3,-1,1,5040
455,120,1,130,7,-1,99999,-1,-1,-3,-1,1,5040
456,120,1,30,2,-1,99999,-1,-1,-3,-1,1,5040
457,121,1,19,8,-1,99999,-1,-1,-3,-1,1,5100
458,121,1,46,8,-1,99999,-1,-1,-3,-1,1,5100
459,122,1,14,7,-1,99999,-1,-1,-3,-1,1,5160
460,122,1,36,12,-1,99999,-1,-1,-3,-1,1,5160
461,123,1,9,8,-1,99999,-1,-1,-3,-1,1,5220
462,124,1,2,8,-1,99999,-1,-1,-3,-1,1,5220
463,124,1,32,9,-1,99999,-1,-1,-3,-1,1,5220
464,125,1,1,5,-1,99999,-1,-1,-3,-1,1,5280
465,125,1,292,4,-1,99999,-1,-1,-3,-1,1,5280
466,126,1,40,8,-1,99999,-1,-1,-3,-1,1,5340
467,127,1,152,5,-1,99999,-1,-1,-3,-1,1,5340
468,127,1,96,11,-1,99999,-1,-1,-3,-1,1,5340
469,128,1,18,2,-1,99999,-1,-1,-3,-1,1,5340
470,129,1,0,10,-1,99999,-1,-1,-3,-1,1,5400
471,129,1,30,9,-1,99999,-1,-1,-3,-1,1,5400
472,129,1,7,7,-1,99999,-1,-1,-3,-1,1,5400
473,129,1,34,6,-1,99999,-1,-1,-3,-1,1,5400
474,129,1,45,3,-1,99999,-1,-1,-3,-1,1,5400
475,129,1,5,1,-1,99999,-1,-1,-3,-1,1,5400
476,130,1,9,6,-1,99999,-1,-1,-3,-1,1,5400
477,130,1,50,12,-1,99999,-1,-1,-3,-1,1,5400
478,131,1,3,8,-1,99999,-1,-1,-3,-1,1,5400
479,132,1,0,8,-1,99999,-1,-1,-3,-1,1,5460
480,132,1,26,11,-1,99999,-1,-1,-3,-1,1,5460
481,133,1,11,9,-1,99999,-1,-1,-3,-1,1,5520
482,134,1,10,8,-1,99999,-1,-1,-3,-1,1,5520
483,134,1,1,3,-1,99999,-1,-1,-3,-1,1,5520
484,134,1,37,6,-1,99999,-1,-1,-3,-1,1,5520
485,134,1,22,10,-1,99999,-1,-1,-3,-1,1,5520
486,134,1,96,10,-1,99999,-1,-1,-3,-1,1,5520
487,135,1,8,3,-1,99999,-1,-1,-3,-1,1,5640
488,136,1,336,8,-1,99999,-1,-1,-3,-1,1,5640
489,137,1,134,5,-1,99999,-1,-1,-3,-1,1,5640
490,137,1,16,6,-1,99999,-1,-1,-3,-1,1,5640
491,137,1,22,4,-1,99999,-1,-1,-3,-1,1,5640
492,138,1,155,2,-1,99999,-1,-1,-3,-1,1,5640
493,138,1,289,8,-1,99999,-1,-1,-3,-1,1,5640
494,139,1,11,10,-1,99999,-1,-1,-3,-1,1,5640
495,139,1,21,4,-1,99999,-1,-1,-3,-1,1,5640
496,140,1,156,8,-1,99999,-1,-1,-3,-1,1,5640
497,140,1,236,10,-1,99999,-1,-1,-3,-1,1,5640
498,140,1,151,4,-1,99999,-1,-1,-3,-1,1,5640
499,140,1,24,8,-1,99999,-1,-1,-3,-1,1,5640
500,140,1,44,10,-1,99999,-1,-1,-3,-1,1,5640
501,141,1,180,7,-1,99999,-1,-1,-3,-1,1,5700
502,141,1,30,1,-1,99999,-1,-1,-3,-1,1,5700
503,142,1,107,6,-1,99999,-1,-1,-3,-1,1,5760
504,143,1,0,8,-1,99999,-1,-1,-3,-1,1,5820
505,143,1,3,9,-1,99999,-1,-1,-3,-1,1,5820
506,143,1,12,2,-1,99999,-1,-1,-3,-1,1,5820
507,143,1,364,9,-1,99999,-1,-1,-3,-1,1,5820
508,143,1,36,12,-1,99999,-1,-1,-3,-1,1,5820
509,144,1,0,6,-1,99999,-1,-1,-3,-1,1,5820
510,145,1,34,10,-1,99999,-1,-1,-3,-1,1,5880
511,145,1,28,12,-1,99999,-1,-1,-3,-1,1,5880
512,145,1,41,6,-1,99999,-1,-1,-3,-1,1,5880
513,145,1,39,4,-1,99999,-1,-1,-3,-1,1,5880
514,145,1,95,6,-1,99999,-1,-1,-3,-1,1,5880
515,146,1,1,6,-1,99999,-1,-1,-3,-1,1,5880
516,147,1,20,1,-1,99999,-1,-1,-3,-1,1,5880
517,147,1,1,12,-1,99999,-1,-1,-3,-1,1,5880
518,148,1,155,4,-1,99999,-1,-1,-3,-1,1,5940
519,148,1,50,6,-1,99999,-1,-1,-3,-1,1,5940
520,148,1,86,7,-1,99999,-1,-1,-3,-1,1,5940
521,149,1,28,6,-1,99999,-1,-1,-3,-1,1,5940
522,149,1,3,6,-1,99999,-1,-1,-3,-1,1,5940
523,149,1,32,11,-1,99999,-1,-1,-3,-1,1,5940
524,149,1,5,3,-1,99999,-1,-1,-3,-1,1,5940
525,149,1,31,11,-1,99999,-1,-1,-3,-1,1,5940
526,149,1,30,11,-1,99999,-1,-1,-3,-1,1,5940
527,150,1,22,3,-1,99999,-1,-1,-3,-1,1,5940
528,150,1,50,6,-1,99999,-1,-1,-3,-1,1,5940
529,150,1,36,8,-1,99999,-1,-1,-3,-1,1,5940
530,150,1,73,10,-1,99999,-1,-1,-3,-1,1,5940
531,150,1,44,10,-1,99999,-1,-1,-3,-1,1,5940
532,150,1,39,5,-1,99999,-1,-1,-3,-1,1,5940
533,150,1,47,4,-1,99999,-1,-1,-3,-1,1,5940
534,150,1,37,3,-1,99999,-1,-1,-3,-1,1,5940
535,150,1,24,8,-1,99999,-1,-1,-3,-1,1,5940
536,151,1,0,9,-1,99999,-1,-1,-3,-1,1,6000
537,152,1,34,4,-1,99999,-1,-1,-3,-1,1,6000
538,152,1,45,8,-1,99999,-1,-1,-3,-1,1,6000
539,152,1,323,3,-1,99999,-1,-1,-3,-1,1,6000
540,152,1,26,6,-1,99999,-1,-1,-3,-1,1,6000
541,153,1,49,5,-1,99999,-1,-1,-3,-1,1,6000
542,153,1,18,11,-1,99999,-1,-1,-3,-1,1,6000
543,153,1,40,1,-1,99999,-1,-1,-3,-1,1,6000
544,153,1,60,8,-1,99999,-1,-1,-3,-1,1,6000
545,153,1,2,6,-1,99999,-1,-1,-3,-1,1,6000
546,154,1,26,2,-1,99999,-1,-1,-3,-1,1,6060
547,154,1,53,4,-1,99999,-1,-1,-3,-1,1,6060
548,154,1,86,2,-1,99999,-1,-1,-3,-1,1,6060
549,154,1,11,10,-1,99999,-1,-1,-3,-1,1,6060
550,155,1,124,10,-1,99999,-1,-1,-3,-1,1,6120
551,156,1,4,6,-1,99999,-1,-1,-3,-1,1,6120
552,156,1,139,6,-1,99999,-1,-1,-3,-1,1,6120
553,156,1,46,3,-1,99999,-1,-1,-3,-1,1,6120
554,156,1,28,8,-1,99999,-1,-1,-3,-1,1,6120
555,156,1,8,4,-1,99999,-1,-1,-3,-1,1,6120
556,157,1,135,6,-1,99999,-1,-1,-3,-1,1,6120
557,157,1,26,12,-1,99999,-1,-1,-3,-1,1,6120
558,157,1,7,8,-1,99999,-1,-1,-3,-1,1,6120
559,157,1,217,8,-1,99999,-1,-1,-3,-1,1,6120
560,157,1,105,6,-1,99999,-1,-1,-3,-1,1,6120
561,157,1,76,4,-1,99999,-1,-1,-3,-1,1,6120
562,157,1,34,6,-1,99999,-1,-1,-3,-1,1,6120
563,157,1,431,9,-1,99999,-1,-1,-3,-1,1,6120
564,157,1,41,7,-1,99999,-1,-1,-3,-1,1,6120
565,157,1,0,10,-1,99999,-1,-1,-3,-1,1,6120
566,157,1,11,6,-1,99999,-1,-1,-3,-1,1,6120
567,157,1,44,10,-1,99999,-1,-1,-3,-1,1,6120
568,157,1,483,2,-1,99999,-1,-1,-3,-1,1,6120
569,157,1,2,7,-1,99999,-1,-1,-3,-1,1,6120
570,157,1,448,8,-1,99999,-1,-1,-3,-1,1,6120
571,158,1,23,8,-1,99999,-1,-1,-3,-1,1,6180
572,158,1,86,9,-1,99999,-1,-1,-3,-1,1,6180
573,158,1,2,8,-1,99999,-1,-1,-3,-1,1,6180
574,158,1,39,8,-1,99999,-1,-1,-3,-1,1,6180
575,158,1,25,4,-1,99999,-1,-1,-3,-1,1,6180
576,158,1,106,7,-1,99999,-1,-1,-3,-1,1,6180
577,159,1,48,2,-1,99999,-1,-1,-3,-1,1,6180
578,159,1,11,12,-1,99999,-1,-1,-3,-1,1,6180
579,159,1,14,3,-1,99999,-1,-1,-3,-1,1,6180
580,160,1,17,4,-1,99999,-1,-1,-3,-1,1,6180
581,160,1,30,2,-1,99999,-1,-1,-3,-1,1,6180
582,161,1,3,5,-1,99999,-1,-1,-3,-1,1,6180
583,161,1,77,3,-1,99999,-1,-1,-3,-1,1,6180
584,161,1,19,3,-1,99999,-1,-1,-3,-1,1,6180
585,162,1,4,5,-1,99999,-1,-1,-3,-1,1,6240
586,163,1,21,4,-1,99999,-1,-1,-3,-1,1,6240
587,163,1,176,10,-1,99999,-1,-1,-3,-1,1,6240
588,163,1,29,8,-1,99999,-1,-1,-3,-1,1,6240
589,164,1,188,9,-1,99999,-1,-1,-3,-1,1,6300
590,164,1,30,8,-1,99999,-1,-1,-3,-1,1,6300
591,165,1,8,10,-1,99999,-1,-1,-3,-1,1,6300
592,166,1,10,3,-1,99999,-1,-1,-3,-1,1,6360
593,167,1,346,4,-1,99999,-1,-1,-3,-1,1,6360
594,167,1,57,6,-1,99999,-1,-1,-3,-1,1,6360
595,167,1,31,1,-1,99999,-1,-1,-3,-1,1,6360
596,168,1,476,4,-1,99999,-1,-1,-3,-1,1,6360
597,168,1,18,9,-1,99999,-1,-1,-3,-1,1,6360
598,168,1,34,3,-1,99999,-1,-1,-3,-1,1,6360
599,168,1,0,10,-1,99999,-1,-1,-3,-1,1,6360
600,168,1,4,8,-1,99999,-1,-1,-3,-1,1,6360
601,168,1,186,8,-1,99999,-1,-1,-3,-1,1,6360
602,168,1,3,6,-1,99999,-1,-1,-3,-1,1,6360
603,168,1,2,5,-1,99999,-1,-1,-3,-1,1,6360
604,169,1,49,6,-1,99999,-1,-1,-3,-1,1,6420
605,169,1,0,8,-1,99999,-1,-1,-3,-1,1,6420
606,169,1,6,8,-1,99999,-1,-1,-3,-1,1,6420
607,169,1,181,12,-1,99999,-1,-1,-3,-1,1,6420
608,169,1,34,6,-1,99999,-1,-1,-3,-1,1,6420
609,169,1,37,10,-1,99999,-1,-1,-3,-1,1,6420
610,169,1,199,4,-1,99999,-1,-1,-3,-1,1,6420
611,169,1,376,12,-1,99999,-1,-1,-3,-1,1,6420
612,169,1,7,4,-1,99999,-1,-1,-3,-1,1,6420
613,169,1,15,9,-1,99999,-1,-1,-3,-1,1,6420
614,169,1,32,1,-1,99999,-1,-1,-3,-1,1,6420
615,169,1,24,6,-1,99999,-1,-1,-3,-1,1,6420
616,170,1,18,6,-1,99999,-1,-1,-3,-1,1,6420
617,170,1,25,5,-1,99999,-1,-1,-3,-1,1,6420
618,171,1,18,4,-1,99999,-1,-1,-3,-1,1,6420
619,171,1,14,11,-1,99999,-1,-1,-3,-1,1,6420
620,172,1,372,6,-1,99999,-1,-1,-3,-1,1,6480
621,172,1,291,8,-1,99999,-1,-1,-3,-1,1,6480
622,172,1,191,3,-1,99999,-1,-1,-3,-1,1,6480
623,172,1,9,4,-1,99999,-1,-1,-3,-1,1,6480
624,172,1,48,4,-1,99999,-1,-1,-3,-1,1,6480
625,172,1,153,3,-1,99999,-1,-1,-3,-1,1,6480
626,173,1,179,3,-1,99999,-1,-1,-3,-1,1,6540
627,173,1,53,6,-1,99999,-1,-1,-3,-1,1,6540
628,174,1,31,7,-1,99999,-1,-1,-3,-1,1,6720
629,174,1,124,2,-1,99999,-1,-1,-3,-1,1,6720
630,174,1,11,4,-1,99999,-1,-1,-3,-1,1,6720
631,174,1,45,9,-1,99999,-1,-1,-3,-1,1,6720
632,175,1,62,5,-1,99999,-1,-1,-3,-1,1,6780
633,175,1,32,3,-1,99999,-1,-1,-3,-1,1,6780
634,175,1,9,7,-1,99999,-1,-1,-3,-1,1,6780
635,176,1,328,5,-1,99999,-1,-1,-3,-1,1,6780
636,176,1,5,6,-1,99999,-1,-1,-3,-1,1,6780
637,176,1,73,8,-1,99999,-1,-1,-3,-1,1,6780
638,176,1,112,3,-1,99999,-1,-1,-3,-1,1,6780
639,176,1,45,6,-1,99999,-1,-1,-3,-1,1,6780
640,176,1,0,9,-1,99999,-1,-1,-3,-1,1,6780
641,176,1,4,4,-1,99999,-1,-1,-3,-1,1,6780
642,177,1,0,4,-1,99999,-1,-1,-3,-1,1,6780
643,177,1,1,7,-1,99999,-1,-1,-3,-1,1,6780
644,178,1,143,4,-1,99999,-1,-1,-3,-1,1,6840
645,178,1,36,5,-1,99999,-1,-1,-3,-1,1,6840
646,179,1,376,6,-1,99999,-1,-1,-3,-1,1,6900
647,179,1,83,4,-1,99999,-1,-1,-3,-1,1,6900
648,180,1,2,6,-1,99999,-1,-1,-3,-1,1,6960
649,180,1,340,8,-1,99999,-1,-1,-3,-1,1,6960
650,180,1,55,11,-1,99999,-1,-1,-3,-1,1,6960
651,180,1,7,5,-1,99999,-1,-1,-3,-1,1,6960
652,181,1,108,12,-1,99999,-1,-1,-3,-1,1,6960
653,181,1,2,1,-1,99999,-1,-1,-3,-1,1,6960
654,181,1,10,5,-1,99999,-1,-1,-3,-1,1,6960
655,181,1,354,4,-1,99999,-1,-1,-3,-1,1,6960
656,182,1,15,4,-1,99999,-1,-1,-3,-1,1,6960
657,182,1,4,3,-1,99999,-1,-1,-3,-1,1,6960
658,182,1,272,8,-1,99999,-1,-1,-3,-1,1,6960
659,182,1,140,12,-1,99999,-1,-1,-3,-1,1,6960
660,182,1,9,4,-1,99999,-1,-1,-3,-1,1,6960
661,182,1,38,8,-1,99999,-1,-1,-3,-1,1,6960
662,182,1,157,8,-1,99999,-1,-1,-3,-1,1,6960
663,183,1,494,9,-1,99999,-1,-1,-3,-1,1,7020
664,183,1,371,5,-1,99999,-1,-1,-3,-1,1,7020
665,183,1,117,7,-1,99999,-1,-1,-3,-1,1,7020
666,183,1,20,6,-1,99999,-1,-1,-3,-1,1,7020
667,183,1,46,10,-1,99999,-1,-1,-3,-1,1,7020
668,183,1,44,5,-1,99999,-1,-1,-3,-1,1,7020
669,183,1,272,10,-1,99999,-1,-1,-3,-1,1,7020
670,183,1,14,7,-1,99999,-1,-1,-3,-1,1,7020
671,183,1,184,1,-1,99999,-1,-1,-3,-1,1,7020
672,183,1,33,8,-1,99999,-1,-1,-3,-1,1,7020
673,183,1,8,9,-1,99999,-1,-1,-3,-1,1,7020
674,183,1,29,10,-1,99999,-1,-1,-3,-1,1,7020
675,183,1,42,8,-1,99999,-1,-1,-3,-1,1,7020
676,183,1,6,6,-1,99999,-1,-1,-3,-1,1,7020
677,184,1,9,11,-1,99999,-1,-1,-3,-1,1,7020
678,184,1,38,10,-1,99999,-1,-1,-3,-1,1,7020
679,185,1,96,8,-1,99999,-1,-1,-3,-1,1,7080
680,185,1,215,2,-1,99999,-1,-1,-3,-1,1,7080
681,185,1,230,9,-1,99999,-1,-1,-3,-1,1,7080
682,185,1,18,12,-1,99999,-1,-1,-3,-1,1,7080
683,186,1,36,4,-1,99999,-1,-1,-3,-1,1,7140
684,186,1,170,5,-1,99999,-1,-1,-3,-1,1,7140
685,187,1,12,10,-1,99999,-1,-1,-3,-1,1,7140
686,187,1,89,8,-1,99999,-1,-1,-3,-1,1,7140
687,188,1,38,4,-1,99999,-1,-1,-3,-1,1,7260
688,188,1,4,11,-1,99999,-1,-1,-3,-1,1,7260
689,189,1,35,9,-1,99999,-1,-1,-3,-1,1,7320
690,190,1,29,6,-1,99999,-1,-1,-3,-1,1,7320
691,191,1,39,4,-1,99999,-1,-1,-3,-1,1,7380
692,192,1,44,9,-1,99999,-1,-1,-3,-1,1,7380
693,192,1,88,6,-1,99999,-1,-1,-3,-1,1,7380
694,192,1,7,12,-1,99999,-1,-1,-3,-1,1,7380
695,192,1,11,6,-1,99999,-1,-1,-3,-1,1,7380
696,192,1,307,4,-1,99999,-1,-1,-3,-1,1,7380
697,192,1,25,9,-1,99999,-1,-1,-3,-1,1,7380
698,192,1,0,8,-1,99999,-1,-1,-3,-1,1,7380
699,192,1,86,9,-1,99999,-1,-1,-3,-1,1,7380
700,192,1,168,6,-1,99999,-1,-1,-3,-1,1,7380
701,192,1,39,8,-1,99999,-1,-1,-3,-1,1,7380
702,193,1,15,8,-1,99999,-1,-1,-3,-1,1,7380
703,194,1,298,6,-1,99999,-1,-1,-3,-1,1,7440
704,194,1,41,12,-1,99999,-1,-1,-3,-1,1,7440
705,194,1,4,4,-1,99999,-1,-1,-3,-1,1,7440
706,194,1,34,3,-1,99999,-1,-1,-3,-1,1,7440
707,194,1,13,5,-1,99999,-1,-1,-3,-1,1,7440
708,194,1,118,6,-1,99999,-1,-1,-3,-1,1,7440
709,194,1,48,2,-1,99999,-1,-1,-3,-1,1,7440
710,195,1,33,8,-1,99999,-1,-1,-3,-1,1,7440
711,195,1,93,6,-1,99999,-1,-1,-3,-1,1,7440
712,195,1,46,2,-1,99999,-1,-1,-3,-1,1,7440
713,196,1,35,1,-1,99999,-1,-1,-3,-1,1,7440
714,196,1,46,8,-1,99999,-1,-1,-3,-1,1,7440
715,196,1,80,8,-1,99999,-1,-1,-3,-1,1,7440
716,196,1,14,7,-1,99999,-1,-1,-3,-1,1,7440
717,196,1,237,2,-1,99999,-1,-1,-3,-1,1,7440
718,196,1,3,12,-1,99999,-1,-1,-3,-1,1,7440
719,196,1,19,10,-1,99999,-1,-1,-3,-1,1,7440
720,196,1,28,6,-1,99999,-1,-1,-3,-1,1,7440
721,196,1,26,8,-1,99999,-1,-1,-3,-1,1,7440
722,196,1,107,6,-1,99999,-1,-1,-3,-1,1,7440
723,196,1,7,8,-1,99999,-1,-1,-3,-1,1,7440
724,196,1,79,1,-1,99999,-1,-1,-3,-1,1,7440
725,197,1,27,6,-1,99999,-1,-1,-3,-1,1,7500
726,197,1,311,10,-1,99999,-1,-1,-3,-1,1,7500
727,197,1,69,7,-1,99999,-1,-1,-3,-1,1,7500
728,198,1,434,6,-1,99999,-1,-1,-3,-1,1,7500
729,198,1,147,11,-1,99999,-1,-1,-3,-1,1,7500
730,198,1,36,8,-1,99999,-1,-1,-3,-1,1,7500
731,199,1,30,10,-1,99999,-1,-1,-3,-1,1,7500
732,199,1,34,7,-1,99999,-1,-1,-3,-1,1,7500
733,199,1,28,1,-1,99999,-1,-1,-3,-1,1,7500
734,199,1,433,6,-1,99999,-1,-1,-3,-1,1,7500
735,199,1,4,8,-1,99999,-1,-1,-3,-1,1,7500
736,200,1,398,10,-1,99999,-1,-1,-3,-1,1,7560
737,200,1,112,10,-1,99999,-1,-1,-3,-1,1,7560
738,201,1,5,7,-1,99999,-1,-1,-3,-1,1,7560
739,201,1,133,5,-1,99999,-1,-1,-3,-1,1,7560
740,201,1,20,9,-1,99999,-1,-1,-3,-1,1,7560
741,201,1,48,11,-1,99999,-1,-1,-3,-1,1,7560
742,201,1,15,8,-1,99999,-1,-1,-3,-1,1,7560
743,201,1,25,8,-1,99999,-1,-1,-3,-1,1,7560
744,201,1,11,4,-1,99999,-1,-1,-3,-1,1,7560
745,201,1,47,10,-1,99999,-1,-1,-3,-1,1,7560
746,202,1,63,10,-1,99999,-1,-1,-3,-1,1,7560
747,202,1,14,4,-1,99999,-1,-1,-3,-1,1,7560
748,202,1,4,12,-1,99999,-1,-1,-3,-1,1,7560
749,202,1,7,6,-1,99999,-1,-1,-3,-1,1,7560
750,202,1,42,6,-1,99999,-1,-1,-3,-1,1,7560
751,202,1,37,11,-1,99999,-1,-1,-3,-1,1,7560
752,202,1,65,9,-1,99999,-1,-1,-3,-1,1,7560
753,203,1,1,6,-1,99999,-1,-1,-3,-1,1,7620
754,204,1,304,8,-1,99999,-1,-1,-3,-1,1,7620
755,204,1,99,11,-1,99999,-1,-1,-3,-1,1,7620
756,204,1,27,1,-1,99999,-1,-1,-3,-1,1,7620
757,204,1,135,3,-1,99999,-1,-1,-3,-1,1,7620
758,204,1,13,8,-1,99999,-1,-1,-3,-1,1,7620
759,204,1,141,7,-1,99999,-1,-1,-3,-1,1,7620
760,204,1,10,4,-1,99999,-1,-1,-3,-1,1,7620
761,204,1,42,7,-1,99999,-1,-1,-3,-1,1,7620
762,204,1,1,5,-1,99999,-1,-1,-3,-1,1,7620
763,204,1,26,6,-1,99999,-1,-1,-3,-1,1,7620
764,204,1,172,8,-1,99999,-1,-1,-3,-1,1,7620
765,205,1,140,6,-1,99999,-1,-1,-3,-1,1,7620
766,206,1,40,9,-1,99999,-1,-1,-3,-1,1,7680
767,206,1,5,5,-1,99999,-1,-1,-3,-1,1,7680
768,206,1,1,11,-1,99999,-1,-1,-3,-1,1,7680
769,207,1,18,10,-1,99999,-1,-1,-3,-1,1,7680
770,207,1,0,7,-1,99999,-1,-1,-3,-1,1,7680
771,207,1,1,4,-1,99999,-1,-1,-3,-1,1,7680
772,207,1,171,7,-1,99999,-1,-1,-3,-1,1,7680
773,208,1,14,6,-1,99999,-1,-1,-3,-1,1,7680
774,208,1,32,4,-1,99999,-1,-1,-3,-1,1,7680
775,209,1,53,10,-1,99999,-1,-1,-3,-1,1,7800
776,210,1,10,6,-1,99999,-1,-1,-3,-1,1,7800
777,210,1,44,10,-1,99999,-1,-1,-3,-1,1,7800
778,210,1,24,3,-1,99999,-1,-1,-3,-1,1,7800
779,210,1,22,9,-1,99999,-1,-1,-3,-1,1,7800
780,211,1,236,7,-1,99999,-1,-1,-3,-1,1,7860
781,211,1,67,6,-1,99999,-1,-1,-3,-1,1,7860
782,211,1,59,6,-1,99999,-1,-1,-3,-1,1,7860
783,211,1,131,6,-1,99999,-1,-1,-3,-1,1,7860
784,212,1,103,4,-1,99999,-1,-1,-3,-1,1,7860
785,212,1,122,7,-1,99999,-1,-1,-3,-1,1,7860
786,212,1,16,7,-1,99999,-1,-1,-3,-1,1,7860
787,212,1,1,7,-1,99999,-1,-1,-3,-1,1,7860
788,213,1,119,2,-1,99999,-1,-1,-3,-1,1,7860
789,213,1,41,8,-1,99999,-1,-1,-3,-1,1,7860
790,213,1,76,4,-1,99999,-1,-1,-3,-1,1,7860
791,213,1,226,11,-1,99999,-1,-1,-3,-1,1,7860
792,213,1,38,4,-1,99999,-1,-1,-3,-1,1,7860
793,213,1,1,7,-1,99999,-1,-1,-3,-1,1,7860
794,213,1,154,5,-1,99999,-1,-1,-3,-1,1,7860
795,214,1,0,10,-1,99999,-1,-1,-3,-1,1,7920
796,214,1,2,2,-1,99999,-1,-1,-3,-1,1,7920
797,214,1,20,8,-1,99999,-1,-1,-3,-1,1,7920
798,215,1,54,7,-1,99999,-1,-1,-3,-1,1,7920
799,215,1,7,2,-1,99999,-1,-1,-3,-1,1,7920
800,215,1,24,3,-1,99999,-1,-1,-3,-1,1,7920
801,216,1,352,6,-1,99999,-1,-1,-3,-1,1,7920
802,216,1,259,4,-1,99999,-1,-1,-3,-1,1,7920
803,216,1,9,5,-1,99999,-1,-1,-3,-1,1,7920
804,216,1,46,1,-1,99999,-1,-1,-3,-1,1,7920
805,216,1,35,6,-1,99999,-1,-1,-3,-1,1,7920
806,216,1,7,8,-1,99999,-1,-1,-3,-1,1,7920
807,217,1,44,6,-1,99999,-1,-1,-3,-1,1,7920
808,217,1,6,7,-1,99999,-1,-1,-3,-1,1,7920
809,217,1,97,6,-1,99999,-1,-1,-3,-1,1,7920
810,217,1,181,4,-1,99999,-1,-1,-3,-1,1,7920
811,218,1,338,8,-1,99999,-1,-1,-3,-1,1,7920
812,218,1,55,10,-1,99999,-1,-1,-3,-1,1,7920
813,218,1,15,8,-1,99999,-1,-1,-3,-1,1,7920
814,219,1,174,6,-1,99999,-1,-1,-3,-1,1,7980
815,219,1,495,8,-1,99999,-1,-1,-3,-1,1,7980
816,220,1,63,6,-1,99999,-1,-1,-3,-1,1,8040
817,220,1,7,1,-1,99999,-1,-1,-3,-1,1,8040
818,220,1,197,10,-1,99999,-1,-1,-3,-1,1,8040
819,220,1,61,9,-1,99999,-1,-1,-3,-1,1,8040
820,220,1,43,4,-1,99999,-1,-1,-3,-1,1,8040
821,221,1,103,6,-1,99999,-1,-1,-3,-1,1,8040
822,221,1,151,8,-1,99999,-1,-1,-3,-1,1,8040
823,222,1,53,10,-1,99999,-1,-1,-3,-1,1,8160
824,222,1,46,8,-1,99999,-1,-1,-3,-1,1,8160
825,222,1,3,10,-1,99999,-1,-1,-3,-1,1,8160
826,222,1,25,6,-1,99999,-1,-1,-3,-1,1,8160
827,222,1,44,8,-1,99999,-1,-1,-3,-1,1,8160
828,222,1,26,8,-1,99999,-1,-1,-3,-1,1,8160
829,222,1,31,5,-1,99999,-1,-1,-3,-1,1,8160
830,223,1,225,4,-1,99999,-1,-1,-3,-1,1,8160
831,224,1,32,8,-1,99999,-1,-1,-3,-1,1,8220
832,225,1,11,12,-1,99999,-1,-1,-3,-1,1,8280
833,225,1,9,7,-1,99999,-1,-1,-3,-1,1,8280
834,226,1,135,7,-1,99999,-1,-1,-3,-1,1,8280
835,226,1,31,6,-1,99999,-1,-1,-3,-1,1,8280
836,227,1,1,4,-1,99999,-1,-1,-3,-1,1,8280
837,227,1,2,4,-1,99999,-1,-1,-3,-1,1,8280
838,228,1,123,9,-1,99999,-1,-1,-3,-1,1,8280
839,228,1,15,6,-1,99999,-1,-1,-3,-1,1,8280
840,229,1,43,6,-1,99999,-1,-1,-3,-1,1,8340
841,229,1,118,6,-1,99999,-1,-1,-3,-1,1,8340
842,229,1,31,2,-1,99999,-1,-1,-3,-1,1,8340
843,229,1,128,6,-1,99999,-1,-1,-3,-1,1,8340
844,229,1,32,2,-1,99999,-1,-1,-3,-1,1,8340
