sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status
758,169,1,199,4,6420,,,-3
759,169,1,376,12,6420,,,-3
760,169,1,7,4,6420,,,-3
761,169,1,15,9,6420,,,-3
762,169,1,32,1,6420,,,-3
763,169,1,24,6,6420,,,-3
764,170,1,18,6,6420,,,-3
765,170,1,25,5,6420,,,-3
766,171,1,18,4,6420,,,-3
767,171,1,14,11,6420,,,-3
768,172,1,372,6,6480,,,-3
769,172,1,291,8,6480,,,-3
770,172,1,191,3,6480,,,-3
771,172,1,9,4,6480,,,-3
772,172,1,48,4,6480,,,-3
773,172,1,153,3,6480,,,-3
774,173,1,179,3,6540,,,-3
775,173,1,53,6,6540,,,-3
776,174,1,31,7,6720,,,-3
777,174,1,124,2,6720,,,-3
778,174,1,11,4,6720,,,-3
779,174,1,45,9,6720,,,-3
780,175,1,62,5,6780,,,-3
781,175,1,32,3,6780,,,-3
782,175,1,9,7,6780,,,-3
783,176,1,328,5,6780,,,-3
784,176,1,5,6,6780,,,-3
785,176,1,73,8,6780,,,-3
786,176,1,112,3,6780,,,-3
787,176,1,45,6,6780,,,-3
788,176,1,0,9,6780,,,-3
789,176,1,4,4,6780,,,-3
790,177,1,0,4,6780,,,-3
791,177,1,1,7,6780,,,-3
792,178,1,143,4,6840,,,-3
793,178,1,36,5,6840,,,-3
794,179,1,376,6,6900,,,-3
795,179,1,83,4,6900,,,-3
796,180,1,2,6,6960,,,-3
797,180,1,340,8,6960,,,-3
798,180,1,55,11,6960,,,-3
799,180,1,7,5,6960,,,-3
800,181,1,108,12,6960,,,-3
801,181,1,2,1,6960,,,-3
802,181,1,10,5,6960,,,-3
803,181,1,354,4,6960,,,-3
804,182,1,15,4,6960,,,-3
805,182,1,4,3,6960,,,-3
806,182,1,272,8,6960,,,-3
807,182,1,140,12,6960,,,-3
808,182,1,9,4,6960,,,-3
809,182,1,38,8,6960,,,-3
810,182,1,157,8,6960,,,-3
811,183,1,494,9,7020,,,-3
812,183,1,371,5,7020,,,-3
813,183,1,117,7,7020,,,-3
814,183,1,20,6,7020,,,-3
815,183,1,46,10,7020,,,-3
816,183,1,44,5,7020,,,-3
817,183,1,272,10,7020,,,-3
818,183,1,14,7,7020,,,-3
819,183,1,184,1,7020,,,-3
820,183,1,33,8,7020,,,-3
821,183,1,8,9,7020,,,-3
822,183,1,29,10,7020,,,-3
823,183,1,42,8,7020,,,-3
824,183,1,6,6,7020,,,-3
825,184,1,9,11,7020,,,-3
826,184,1,38,10,7020,,,-3
827,185,1,96,8,7080,,,-3
828,185,1,215,2,7080,,,-3
829,185,1,230,9,7080,,,-3
830,185,1,18,12,7080,,,-3
831,186,1,36,4,7140,,,-3
832,186,1,170,5,7140,,,-3
833,187,1,12,10,7140,,,-3
834,187,1,89,8,7140,,,-3
835,188,1,38,4,7260,,,-3
836,188,1,4,11,7260,,,-3
837,189,1,35,9,7320,,,-3
838,190,1,29,6,7320,,,-3
839,191,1,39,4,7380,,,-3
840,192,1,44,9,7380,,,-3
841,192,1,88,6,7380,,,-3
842,192,1,7,12,7380,,,-3
843,192,1,11,6,7380,,,-3
844,192,1,307,4,7380,,,-3
845,192,1,25,9,7380,,,-3
846,192,1,0,8,7380,,,-3
847,192,1,86,9,7380,,,-3
848,192,1,168,6,7380,,,-3
849,192,1,39,8,7380,,,-3
850,193,1,15,8,7380,,,-3
851,194,1,298,6,7440,,,-3
852,194,1,41,12,7440,,,-3
853,194,1,4,4,7440,,,-3
854,194,1,34,3,7440,,,-3
855,194,1,13,5,7440,,,-3
856,194,1,118,6,7440,,,-3
857,194,1,48,2,7440,,,-3
858,195,1,33,8,7440,,,-3
859,195,1,93,6,7440,,,-3
860,195,1,46,2,7440,,,-3
861,196,1,35,1,7440,,,-3
862,196,1,46,8,7440,,,-3
863,196,1,80,8,7440,,,-3
864,196,1,14,7,7440,,,-3
865,196,1,237,2,7440,,,-3
866,196,1,3,12,7440,,,-3
867,196,1,19,10,7440,,,-3
868,196,1,28,6,7440,,,-3
869,196,1,26,8,7440,,,-3
870,196,1,107,6,7440,,,-3
871,196,1,7,8,7440,,,-3
872,196,1,79,1,7440,,,-3
873,197,1,27,6,7500,,,-3
874,197,1,311,10,7500,,,-3
875,197,1,69,7,7500,,,-3
876,198,1,434,6,7500,,,-3
877,198,1,147,11,7500,,,-3
878,198,1,36,8,7500,,,-3
879,199,1,30,10,7500,,,-3
880,199,1,34,7,7500,,,-3
881,199,1,28,1,7500,,,-3
882,199,1,433,6,7500,,,-3
883,199,1,4,8,7500,,,-3
884,200,1,398,10,7560,,,-3
885,200,1,112,10,7560,,,-3
886,201,1,5,7,7560,,,-3
887,201,1,133,5,7560,,,-3
888,201,1,20,9,7560,,,-3
889,201,1,48,11,7560,,,-3
890,201,1,15,8,7560,,,-3
891,201,1,25,8,7560,,,-3
892,201,1,11,4,7560,,,-3
893,201,1,47,10,7560,,,-3
894,202,1,63,10,7560,,,-3
895,202,1,14,4,7560,,,-3
896,202,1,4,12,7560,,,-3
897,202,1,7,6,7560,,,-3
898,202,1,42,6,7560,,,-3
899,202,1,37,11,7560,,,-3
900,202,1,65,9,7560,,,-3
901,203,1,1,6,7620,,,-3
902,204,1,304,8,7620,,,-3
903,204,1,99,11,7620,,,-3
904,204,1,27,1,7620,,,-3
905,204,1,135,3,7620,,,-3
906,204,1,13,8,7620,,,-3
907,204,1,141,7,7620,,,-3
908,204,1,10,4,7620,,,-3
909,204,1,42,7,7620,,,-3
910,204,1,1,5,7620,,,-3
911,204,1,26,6,7620,,,-3
912,204,1,172,8,7620,,,-3
913,205,1,140,6,7620,,,-3
914,206,1,40,9,7680,,,-3
915,206,1,5,5,7680,,,-3
916,206,1,1,11,7680,,,-3
917,207,1,18,10,7680,,,-3
918,207,1,0,7,7680,,,-3
919,207,1,1,4,7680,,,-3
920,207,1,171,7,7680,,,-3
921,208,1,14,6,7680,,,-3
922,208,1,32,4,7680,,,-3
923,209,1,53,10,7800,,,-3
924,210,1,10,6,7800,,,-3
925,210,1,44,10,7800,,,-3
926,210,1,24,3,7800,,,-3
927,210,1,22,9,7800,,,-3
928,211,1,236,7,7860,,,-3
929,211,1,67,6,7860,,,-3
930,211,1,59,6,7860,,,-3
931,211,1,131,6,7860,,,-3
932,212,1,103,4,7860,,,-3
933,212,1,122,7,7860,,,-3
934,212,1,16,7,7860,,,-3
935,212,1,1,7,7860,,,-3
936,213,1,119,2,7860,,,-3
937,213,1,41,8,7860,,,-3
938,213,1,76,4,7860,,,-3
939,213,1,226,11,7860,,,-3
940,213,1,38,4,7860,,,-3
941,213,1,1,7,7860,,,-3
942,213,1,154,5,7860,,,-3
943,214,1,0,10,7920,,,-3
944,214,1,2,2,7920,,,-3
945,214,1,20,8,7920,,,-3
946,215,1,54,7,7920,,,-3
947,215,1,7,2,7920,,,-3
948,215,1,24,3,7920,,,-3
949,216,1,352,6,7920,,,-3
950,216,1,259,4,7920,,,-3
951,216,1,9,5,7920,,,-3
952,216,1,46,1,7920,,,-3
953,216,1,35,6,7920,,,-3
954,216,1,7,8,7920,,,-3
955,217,1,44,6,7920,,,-3
956,217,1,6,7,7920,,,-3
957,217,1,97,6,7920,,,-3
958,217,1,181,4,7920,,,-3
959,218,1,338,8,7920,,,-3
960,218,1,55,10,7920,,,-3
961,218,1,15,8,7920,,,-3
962,219,1,174,6,7980,,,-3
963,219,1,495,8,7980,,,-3
964,220,1,63,6,8040,,,-3
965,220,1,7,1,8040,,,-3
966,220,1,197,10,8040,,,-3
967,220,1,61,9,8040,,,-3
968,220,1,43,4,8040,,,-3
969,221,1,103,6,8040,,,-3
970,221,1,151,8,8040,,,-3
971,222,1,53,10,8160,,,-3
972,222,1,46,8,8160,,,-3
973,222,1,3,10,8160,,,-3
974,222,1,25,6,8160,,,-3
975,222,1,44,8,8160,,,-3
976,222,1,26,8,8160,,,-3
977,222,1,31,5,8160,,,-3
978,223,1,225,4,8160,,,-3
979,224,1,32,8,8220,,,-3
980,225,1,11,12,8280,,,-3
981,225,1,9,7,8280,,,-3
982,226,1,135,7,8280,,,-3
983,226,1,31,6,8280,,,-3
984,227,1,1,4,8280,,,-3
985,227,1,2,4,8280,,,-3
986,228,1,123,9,8280,,,-3
987,228,1,15,6,8280,,,-3
988,229,1,43,6,8340,,,-3
989,229,1,118,6,8340,,,-3
990,229,1,31,2,8340,,,-3
991,229,1,128,6,8340,,,-3
992,229,1,32,2,8340,,,-3
993,230,1,16,9,8340,,,-3
994,231,1,35,9,8400,,,-3
995,232,1,417,9,8400,,,-3
996,233,1,193,10,8400,,,-3
997,234,1,3,8,8520,,,-3
998,234,1,147,8,8520,,,-3
999,234,1,48,6,8520,,,-3
1000,234,1,33,10,8520,,,-3
1001,234,1,406,4,8520,,,-3
1002,234,1,47,12,8520,,,-3
1003,234,1,36,2,8520,,,-3
1004,234,1,467,8,8520,,,-3
1005,234,1,225,10,8520,,,-3
1006,235,1,106,4,8520,,,-3
1007,235,1,36,6,8520,,,-3
1008,235,1,181,8,8520,,,-3
1009,235,1,429,4,8520,,,-3
1010,235,1,18,8,8520,,,-3
1011,235,1,193,6,8520,,,-3
1012,235,1,169,9,8520,,,-3
1013,235,1,14,10,8520,,,-3
1014,235,1,2,10,8520,,,-3
1015,235,1,4,8,8520,,,-3
1016,235,1,42,5,8520,,,-3
1017,235,1,129,8,8520,,,-3
1018,235,1,58,10,8520,,,-3
1019,236,1,7,2,8520,,,-3
1020,237,1,2,4,8520,,,-3
1021,238,1,6,8,8520,,,-3
1022,238,1,12,7,8520,,,-3
1023,238,1,0,6,8520,,,-3
1024,239,1,193,6,8520,,,-3
1025,239,1,1,6,8520,,,-3
1026,239,1,37,6,8520,,,-3
1027,239,1,185,11,8520,,,-3
1028,240,1,67,5,8520,,,-3
1029,240,1,0,10,8520,,,-3
1030,240,1,25,2,8520,,,-3
1031,241,1,78,7,8580,,,-3
1032,241,1,26,6,8580,,,-3
1033,242,1,12,10,8580,,,-3
1034,242,1,60,8,8580,,,-3
1035,242,1,15,12,8580,,,-3
1036,242,1,30,4,8580,,,-3
1037,243,1,110,3,8640,,,-3
1038,243,1,37,6,8640,,,-3
1039,243,1,36,11,8640,,,-3
1040,243,1,70,11,8640,,,-3
1041,244,1,13,9,8640,,,-3
1042,245,1,9,2,8700,,,-3
1043,245,1,25,2,8700,,,-3
1044,246,1,22,9,8760,,,-3
1045,246,1,317,8,8760,,,-3
1046,246,1,0,4,8760,,,-3
1047,246,1,24,2,8760,,,-3
1048,246,1,15,5,8760,,,-3
1049,246,1,122,6,8760,,,-3
1050,246,1,20,6,8760,,,-3
1051,246,1,19,10,8760,,,-3
1052,246,1,29,1,8760,,,-3
1053,246,1,8,4,8760,,,-3
1054,247,1,261,10,8760,,,-3
1055,247,1,369,9,8760,,,-3
1056,247,1,496,8,8760,,,-3
1057,247,1,15,10,8760,,,-3
1058,247,1,9,7,8760,,,-3
1059,247,1,14,6,8760,,,-3
1060,248,1,179,5,8880,,,-3
1061,248,1,66,2,8880,,,-3
1062,249,1,11,8,8880,,,-3
1063,249,1,36,12,8880,,,-3
1064,249,1,10,12,8880,,,-3
1065,249,1,62,6,8880,,,-3
1066,249,1,49,10,8880,,,-3
1067,249,1,21,12,8880,,,-3
1068,249,1,4,10,8880,,,-3
1069,250,1,16,6,8940,,,-3
1070,251,1,169,10,9000,,,-3
1071,251,1,0,8,9000,,,-3
1072,251,1,251,8,9000,,,-3
1073,251,1,40,2,9000,,,-3
1074,251,1,107,5,9000,,,-3
1075,251,1,60,6,9000,,,-3
1076,252,1,3,6,9060,,,-3
1077,252,1,45,12,9060,,,-3
1078,252,1,56,2,9060,,,-3
1079,252,1,439,7,9060,,,-3
1080,252,1,32,8,9060,,,-3
1081,252,1,15,4,9060,,,-3
1082,252,1,11,12,9060,,,-3
1083,253,1,176,3,9060,,,-3
1084,253,1,28,3,9060,,,-3
1085,253,1,174,8,9060,,,-3
1086,253,1,13,5,9060,,,-3
1087,254,1,183,4,9120,,,-3
1088,254,1,10,10,9120,,,-3
1089,254,1,196,3,9120,,,-3
1090,254,1,154,8,9120,,,-3
1091,254,1,483,6,9120,,,-3
1092,254,1,22,10,9120,,,-3
1093,254,1,110,9,9120,,,-3
1094,254,1,48,5,9120,,,-3
1095,254,1,4,8,9120,,,-3
1096,254,1,3,11,9120,,,-3
1097,254,1,75,8,9120,,,-3
1098,255,1,47,8,9120,,,-3
1099,255,1,83,9,9120,,,-3
1100,255,1,153,8,9120,,,-3
1101,255,1,45,9,9120,,,-3
1102,255,1,26,6,9120,,,-3
1103,255,1,23,8,9120,,,-3
1104,255,1,164,10,9120,,,-3
1105,256,1,30,5,9180,,,-3
1106,256,1,386,10,9180,,,-3
1107,256,1,84,3,9180,,,-3
1108,256,1,4,6,9180,,,-3
1109,257,1,5,5,9300,,,-3
1110,257,1,135,3,9300,,,-3
1111,258,1,42,9,9480,,,-3
1112,259,1,30,12,9480,,,-3
1113,259,1,26,11,9480,,,-3
1114,259,1,20,7,9480,,,-3
1115,260,1,173,12,9480,,,-3
1116,260,1,9,4,9480,,,-3
1117,260,1,39,10,9480,,,-3
1118,260,1,96,6,9480,,,-3
1119,260,1,1,5,9480,,,-3
1120,260,1,2,10,9480,,,-3
1121,260,1,22,4,9480,,,-3
1122,260,1,5,11,9480,,,-3
1123,260,1,15,1,9480,,,-3
1124,260,1,14,2,9480,,,-3
1125,260,1,10,4,9480,,,-3
1126,260,1,247,6,9480,,,-3
1127,260,1,82,6,9480,,,-3
1128,261,1,11,5,9540,,,-3
1129,261,1,119,10,9540,,,-3
1130,261,1,76,7,9540,,,-3
1131,261,1,72,2,9540,,,-3
1132,262,1,19,12,9540,,,-3
1133,262,1,16,8,9540,,,-3
1134,262,1,38,8,9540,,,-3
1135,262,1,89,7,9540,,,-3
1136,262,1,1,4,9540,,,-3
1137,263,1,44,6,9600,,,-3
1138,263,1,89,5,9600,,,-3
1139,264,1,44,6,9600,,,-3
1140,264,1,126,4,9600,,,-3
1141,265,1,13,9,9720,,,-3
1142,265,1,161,9,9720,,,-3
1143,265,1,2,4,9720,,,-3
1144,265,1,54,8,9720,,,-3
1145,266,1,98,10,9780,,,-3
1146,266,1,35,3,9780,,,-3
1147,266,1,49,7,9780,,,-3
1148,266,1,213,1,9780,,,-3
1149,266,1,78,4,9780,,,-3
1150,266,1,17,4,9780,,,-3
1151,266,1,0,6,9780,,,-3
1152,267,1,56,7,9780,,,-3
1153,267,1,168,8,9780,,,-3
1154,267,1,7,5,9780,,,-3
1155,267,1,40,7,9780,,,-3
1156,268,1,0,2,9780,,,-3
1157,269,1,124,1,9840,,,-3
1158,269,1,260,2,9840,,,-3
1159,269,1,62,4,9840,,,-3
1160,269,1,58,5,9840,,,-3
1161,270,1,3,2,9840,,,-3
1162,270,1,136,1,9840,,,-3
1163,270,1,1,4,9840,,,-3
1164,270,1,106,7,9840,,,-3
1165,271,1,191,10,9840,,,-3
1166,271,1,17,6,9840,,,-3
1167,271,1,22,11,9840,,,-3
1168,271,1,0,6,9840,,,-3
1169,271,1,161,12,9840,,,-3
1170,271,1,49,9,9840,,,-3
1171,272,1,99,10,9840,,,-3
1172,272,1,4,2,9840,,,-3
1173,273,1,13,4,9900,,,-3
1174,273,1,189,3,9900,,,-3
1175,273,1,29,9,9900,,,-3
1176,274,1,6,3,9900,,,-3
1177,274,1,17,2,9900,,,-3
1178,274,1,152,9,9900,,,-3
1179,274,1,131,4,9900,,,-3
1180,275,1,4,5,9960,,,-3
1181,276,1,180,7,10020,,,-3
1182,276,1,0,9,10020,,,-3
1183,276,1,11,8,10020,,,-3
1184,276,1,35,2,10020,,,-3
1185,276,1,49,10,10020,,,-3
1186,276,1,57,6,10020,,,-3
1187,276,1,1,12,10020,,,-3
1188,276,1,96,5,10020,,,-3
1189,277,1,156,4,10080,,,-3
1190,278,1,14,5,10140,,,-3
1191,278,1,102,6,10140,,,-3
1192,278,1,9,5,10140,,,-3
1193,278,1,4,8,10140,,,-3
1194,278,1,1,11,10140,,,-3
1195,279,1,13,10,10200,,,-3
1196,279,1,153,5,10200,,,-3
1197,279,1,32,8,10200,,,-3
1198,279,1,1,4,10200,,,-3
1199,279,1,126,3,10200,,,-3
1200,280,1,5,5,10200,,,-3
1201,281,1,28,7,10200,,,-3
1202,281,1,147,4,10200,,,-3
1203,282,1,396,4,10320,,,-3
1204,282,1,3,6,10320,,,-3
1205,282,1,40,8,10320,,,-3
1206,282,1,18,8,10320,,,-3
1207,282,1,0,4,10320,,,-3
1208,282,1,38,5,10320,,,-3
1209,282,1,48,6,10320,,,-3
1210,282,1,16,3,10320,,,-3
1211,282,1,177,12,10320,,,-3
1212,282,1,329,4,10320,,,-3
1213,283,1,182,10,10380,,,-3
1214,283,1,95,4,10380,,,-3
1215,283,1,1,1,10380,,,-3
1216,283,1,151,12,10380,,,-3
1217,283,1,235,6,10380,,,-3
1218,283,1,26,5,10380,,,-3
1219,283,1,45,3,10380,,,-3
1220,284,1,431,6,10380,,,-3
1221,284,1,30,4,10380,,,-3
1222,285,1,0,8,10440,,,-3
1223,285,1,31,5,10440,,,-3
1224,285,1,69,8,10440,,,-3
1225,285,1,33,3,10440,,,-3
1226,285,1,4,10,10440,,,-3
1227,285,1,115,2,10440,,,-3
1228,285,1,61,8,10440,,,-3
1229,286,1,3,5,10560,,,-3
1230,287,1,13,12,10560,,,-3
1231,288,1,0,10,10560,,,-3
1232,288,1,9,11,10560,,,-3
1233,288,1,126,10,10560,,,-3
1234,289,1,60,8,10620,,,-3
1235,289,1,149,1,10620,,,-3
1236,289,1,24,4,10620,,,-3
1237,289,1,131,6,10620,,,-3
1238,289,1,43,6,10620,,,-3
1239,289,1,34,7,10620,,,-3
1240,289,1,22,4,10620,,,-3
1241,289,1,8,12,10620,,,-3
1242,290,1,43,4,10620,,,-3
1243,290,1,45,5,10620,,,-3
1244,291,1,129,8,10620,,,-3
1245,292,1,57,7,10740,,,-3
1246,292,1,67,10,10740,,,-3
1247,292,1,291,2,10740,,,-3
1248,292,1,13,6,10740,,,-3
1249,292,1,3,8,10740,,,-3
1250,293,1,26,6,10740,,,-3
1251,294,1,5,2,10740,,,-3
1252,294,1,11,6,10740,,,-3
1253,295,1,31,6,10800,,,-3
1254,295,1,113,2,10800,,,-3
1255,295,1,27,10,10800,,,-3
1256,296,1,132,4,10800,,,-3
1257,296,1,0,6,10800,,,-3
1258,296,1,20,9,10800,,,-3
1259,297,1,299,7,10860,,,-3
1260,297,1,7,7,10860,,,-3
1261,297,1,90,6,10860,,,-3
1262,298,1,56,1,10860,,,-3
1263,298,1,171,7,10860,,,-3
1264,299,1,60,9,10980,,,-3
1265,299,1,41,11,10980,,,-3
1266,300,1,36,6,10980,,,-3
1267,300,1,79,12,10980,,,-3
1268,300,1,18,10,10980,,,-3
1269,300,1,157,9,10980,,,-3
1270,300,1,45,1,10980,,,-3
1271,300,1,139,4,10980,,,-3
1272,301,1,22,6,10980,,,-3
1273,302,1,48,6,10980,,,-3
1274,303,1,272,5,10980,,,-3
1275,303,1,7,9,10980,,,-3
1276,303,1,30,2,10980,,,-3
1277,303,1,173,7,10980,,,-3
1278,304,1,91,4,11040,,,-3
1279,305,1,12,5,11040,,,-3
1280,305,1,0,7,11040,,,-3
1281,305,1,140,6,11040,,,-3
1282,305,1,22,6,11040,,,-3
1283,305,1,11,11,11040,,,-3
1284,306,1,253,4,11100,,,-3
1285,306,1,10,4,11100,,,-3
1286,306,1,49,7,11100,,,-3
1287,306,1,111,5,11100,,,-3
1288,307,1,40,7,11160,,,-3
1289,308,1,98,5,11160,,,-3
1290,308,1,34,2,11160,,,-3
1291,308,1,3,4,11160,,,-3
1292,308,1,26,6,11160,,,-3
1293,308,1,2,6,11160,,,-3
1294,309,1,0,11,11280,,,-3
1295,310,1,46,11,11280,,,-3
1296,310,1,9,7,11280,,,-3
1297,311,1,147,9,11340,,,-3
1298,311,1,4,8,11340,,,-3
1299,312,1,34,10,11340,,,-3
1300,312,1,6,4,11340,,,-3
1301,312,1,128,6,11340,,,-3
1302,312,1,41,9,11340,,,-3
1303,312,1,40,11,11340,,,-3
1304,313,1,10,3,11460,,,-3
1305,314,1,21,1,11460,,,-3
1306,315,1,45,12,11520,,,-3
1307,315,1,145,6,11520,,,-3
1308,316,1,6,6,11520,,,-3
1309,317,1,4,12,11520,,,-3
1310,317,1,7,6,11520,,,-3
1311,317,1,107,2,11520,,,-3
1312,318,1,44,4,11580,,,-3
1313,318,1,33,7,11580,,,-3
1314,318,1,64,8,11580,,,-3
1315,319,1,3,1,11580,,,-3
1316,319,1,121,6,11580,,,-3
1317,320,1,115,9,11580,,,-3
1318,320,1,36,6,11580,,,-3
1319,320,1,69,10,11580,,,-3
1320,321,1,40,4,11640,,,-3
1321,321,1,21,3,11640,,,-3
1322,321,1,19,4,11640,,,-3
1323,321,1,15,7,11640,,,-3
1324,322,1,0,10,11640,,,-3
1325,322,1,95,8,11640,,,-3
1326,322,1,450,9,11640,,,-3
1327,322,1,87,10,11640,,,-3
1328,323,1,16,8,11700,,,-3
1329,324,1,4,6,11760,,,-3
1330,324,1,25,7,11760,,,-3
1331,324,1,187,7,11760,,,-3
1332,324,1,8,6,11760,,,-3
1333,324,1,14,10,11760,,,-3
1334,324,1,27,8,11760,,,-3
1335,324,1,44,4,11760,,,-3
1336,325,1,17,6,11820,,,-3
1337,326,1,36,8,11880,,,-3
1338,327,1,4,8,11940,,,-3
1339,328,1,18,3,11940,,,-3
1340,329,1,41,5,12000,,,-3
1341,330,1,6,11,12060,,,-3
1342,330,1,29,4,12060,,,-3
1343,330,1,39,10,12060,,,-3
1344,331,1,0,4,12060,,,-3
1345,331,1,40,2,12060,,,-3
1346,331,1,2,3,12060,,,-3
1347,332,1,19,6,12120,,,-3
1348,333,1,29,4,12180,,,-3
1349,333,1,8,6,12180,,,-3
1350,333,1,16,8,12180,,,-3
1351,333,1,4,7,12180,,,-3
1352,334,1,30,6,12240,,,-3
1353,335,1,52,1,12240,,,-3
1354,335,1,16,8,12240,,,-3
1355,335,1,25,10,12240,,,-3
1356,336,1,6,4,12300,,,-3
1357,336,1,1,8,12300,,,-3
1358,336,1,129,4,12300,,,-3
1359,336,1,152,8,12300,,,-3
1360,336,1,126,7,12300,,,-3
1361,336,1,10,10,12300,,,-3
1362,336,1,265,7,12300,,,-3
1363,337,1,323,4,12360,,,-3
1364,337,1,12,6,12360,,,-3
1365,337,1,115,6,12360,,,-3
1366,338,1,35,4,12360,,,-3
1367,338,1,3,5,12360,,,-3
1368,339,1,2,4,12360,,,-3
1369,339,1,50,2,12360,,,-3
1370,339,1,381,11,12360,,,-3
1371,339,1,8,10,12360,,,-3
1372,339,1,27,2,12360,,,-3
1373,339,1,30,5,12360,,,-3
1374,339,1,185,2,12360,,,-3
1375,340,1,48,10,12360,,,-3
1376,340,1,28,2,12360,,,-3
1377,340,1,116,10,12360,,,-3
1378,340,1,57,6,12360,,,-3
1379,341,1,17,5,12480,,,-3
1380,342,1,204,8,12540,,,-3
1381,342,1,18,7,12540,,,-3
1382,342,1,2,3,12540,,,-3
1383,342,1,72,7,12540,,,-3
1384,342,1,7,6,12540,,,-3
1385,343,1,7,5,12540,,,-3
1386,343,1,21,7,12540,,,-3
1387,343,1,311,3,12540,,,-3
1388,343,1,1,2,12540,,,-3
1389,344,1,27,11,12540,,,-3
1390,344,1,97,6,12540,,,-3
1391,344,1,2,6,12540,,,-3
1392,344,1,100,8,12540,,,-3
1393,344,1,123,4,12540,,,-3
1394,344,1,21,9,12540,,,-3
1395,344,1,160,11,12540,,,-3
1396,344,1,15,11,12540,,,-3
1397,344,1,58,8,12540,,,-3
1398,344,1,245,7,12540,,,-3
1399,344,1,174,8,12540,,,-3
1400,344,1,24,7,12540,,,-3
1401,344,1,14,8,12540,,,-3
1402,344,1,327,6,12540,,,-3
1403,344,1,6,5,12540,,,-3
1404,344,1,47,4,12540,,,-3
1405,345,1,135,10,12600,,,-3
1406,345,1,1,5,12600,,,-3
1407,345,1,44,12,12600,,,-3
1408,346,1,269,7,12600,,,-3
1409,346,1,31,9,12600,,,-3
1410,347,1,289,9,12660,,,-3
1411,347,1,42,4,12660,,,-3
1412,347,1,104,8,12660,,,-3
1413,347,1,45,2,12660,,,-3
1414,347,1,12,7,12660,,,-3
1415,347,1,28,8,12660,,,-3
1416,347,1,162,8,12660,,,-3
1417,348,1,18,6,12720,,,-3
1418,348,1,1,7,12720,,,-3
1419,348,1,40,10,12720,,,-3
1420,349,1,274,8,12720,,,-3
1421,349,1,22,9,12720,,,-3
1422,350,1,133,5,12780,,,-3
1423,350,1,6,6,12780,,,-3
1424,350,1,30,5,12780,,,-3
1425,350,1,32,8,12780,,,-3
1426,351,1,92,10,12840,,,-3
1427,351,1,10,6,12840,,,-3
1428,351,1,64,6,12840,,,-3
1429,351,1,49,1,12840,,,-3
1430,352,1,47,7,12840,,,-3
1431,353,1,5,8,12900,,,-3
1432,353,1,11,8,12900,,,-3
1433,353,1,1,8,12900,,,-3
1434,353,1,19,4,12900,,,-3
1435,354,1,12,8,12960,,,-3
1436,355,1,210,5,12960,,,-3
1437,355,1,154,8,12960,,,-3
1438,356,1,22,2,12960,,,-3
1439,356,1,344,4,12960,,,-3
1440,356,1,76,6,12960,,,-3
1441,356,1,41,6,12960,,,-3
1442,356,1,52,4,12960,,,-3
1443,356,1,8,6,12960,,,-3
1444,357,1,36,5,13140,,,-3
1445,357,1,437,12,13140,,,-3
1446,357,1,133,2,13140,,,-3
1447,357,1,448,3,13140,,,-3
1448,357,1,20,4,13140,,,-3
1449,357,1,6,4,13140,,,-3
1450,358,1,2,2,13140,,,-3
1451,359,1,21,9,13140,,,-3
1452,359,1,41,9,13140,,,-3
1453,359,1,148,10,13140,,,-3
1454,359,1,15,6,13140,,,-3
1455,359,1,26,8,13140,,,-3
1456,360,1,257,4,13200,,,-3
1457,360,1,20,8,13200,,,-3
1458,360,1,45,9,13200,,,-3
1459,361,1,172,7,13260,,,-3
1460,362,1,21,5,13320,,,-3
1461,362,1,1,4,13320,,,-3
1462,363,1,358,6,13380,,,-3
1463,364,1,19,7,13380,,,-3
1464,364,1,432,7,13380,,,-3
1465,364,1,46,8,13380,,,-3
1466,364,1,8,9,13380,,,-3
1467,364,1,161,2,13380,,,-3
1468,364,1,18,4,13380,,,-3
1469,365,1,13,5,13380,,,-3
1470,365,1,136,7,13380,,,-3
1471,366,1,22,6,13440,,,-3
1472,366,1,391,2,13440,,,-3
1473,367,1,10,8,13440,,,-3
1474,367,1,5,9,13440,,,-3
1475,367,1,29,8,13440,,,-3
1476,367,1,4,12,13440,,,-3
1477,367,1,42,10,13440,,,-3
1478,367,1,12,6,13440,,,-3
1479,368,1,9,10,13500,,,-3
1480,368,1,36,6,13500,,,-3
1481,368,1,10,3,13500,,,-3
1482,369,1,42,4,13500,,,-3
1483,369,1,45,4,13500,,,-3
1484,369,1,20,8,13500,,,-3
1485,369,1,6,4,13500,,,-3
1486,370,1,8,6,13620,,,-3
1487,370,1,373,4,13620,,,-3
1488,370,1,5,6,13620,,,-3
1489,371,1,42,3,13680,,,-3
1490,372,1,14,10,13680,,,-3
1491,372,1,457,10,13680,,,-3
1492,373,1,179,9,13680,,,-3
1493,373,1,96,7,13680,,,-3
1494,374,1,124,9,13680,,,-3
1495,375,1,39,6,13680,,,-3
1496,375,1,15,7,13680,,,-3
1497,375,1,390,6,13680,,,-3
1498,375,1,42,7,13680,,,-3
1499,375,1,17,4,13680,,,-3
1500,375,1,14,4,13680,,,-3
1501,375,1,6,10,13680,,,-3
1502,376,1,26,4,13680,,,-3
1503,376,1,116,9,13680,,,-3
1504,376,1,152,12,13680,,,-3
